# HELP datafusion_mem_pool_bytes Number of bytes within the datafusion memory pool
# TYPE datafusion_mem_pool_bytes gauge
datafusion_mem_pool_bytes{state="limit"} 2505732915
datafusion_mem_pool_bytes{state="reserved"} 0
# HELP http_request_duration_seconds distribution of request latencies
# TYPE http_request_duration_seconds histogram
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="client_error",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="client_error",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="client_error",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="client_error",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="client_error",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="client_error"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="client_error"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="0.0025"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="0.005"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="0.01"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="0.025"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="0.05"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="0.1"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="0.25"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="0.5"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="1"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="2.5"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="5"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="10"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok",le="inf"} 1
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok"} 0.002314958
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="ok"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="resource_exhausted"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="server_error"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/configure/database",path="/api/v3/configure/database",status="unexpected_response"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="client_error"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="0.005"} 3
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="0.01"} 4
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="0.025"} 8
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="0.05"} 9
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="0.1"} 9
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="0.25"} 9
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="0.5"} 9
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="1"} 9
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="2.5"} 9
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="5"} 9
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="10"} 9
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok",le="inf"} 9
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok"} 0.136585541
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="ok"} 9
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="resource_exhausted"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="server_error"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/query_sql",path="/api/v3/query_sql",status="unexpected_response"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="client_error"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="0.25"} 1
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="0.5"} 2
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="1"} 11
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="2.5"} 11
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="5"} 11
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="10"} 11
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok",le="inf"} 11
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok"} 8.503761252
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="ok"} 11
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="2.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="10"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted",le="inf"} 0
http_request_duration_seconds_sum{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted"} 0
http_request_duration_seconds_count{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="resource_exhausted"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="0.001"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="0.0025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="0.25"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="0.5"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="1"} 0
http_request_duration_seconds_bucket{method="POST",method_path="POST /api/v3/write_lp",path="/api/v3/write_lp",status="server_error",le="2.5"} 0
